USER_NAME,REVIEW_DATE,RESTAURANT,USER_REVIEWS,USER_RESTAURANT_REVIEWS,USER_HELPFUL_VOTES,REVIEW_STARS
"Anna Z",2/4/2015,"La Pampa Steak House",21,3,30,5
"Morten T",1/31/2015,"La Pampa Steak House",3,0,2,5
Jon-Even...,1/25/2015,"La Pampa Steak House",10,4,3,5
"Hanna R",1/2/2015,"La Pampa Steak House",7,4,5,4
RexRodney,12/21/2014,"La Pampa Steak House",29,20,7,5
Wojciech...,12/7/2014,"La Pampa Steak House",302,177,160,3
akoloskov,11/29/2014,"La Pampa Steak House",198,88,75,5
Bjornpaal,11/17/2014,"La Pampa Steak House",1,0,0,4
"Liv N",11/11/2014,"La Pampa Steak House",3,0,2,4
MagdaMare...,11/9/2014,"La Pampa Steak House",10,6,50,1
"Lisbeth W",11/6/2014,"La Pampa Steak House",6,0,3,5
"Jon Morte...",11/2/2014,"La Pampa Steak House",171,99,21,3
haraldno,11/1/2014,"La Pampa Steak House",1,0,0,5
62JPJ,10/28/2014,"La Pampa Steak House",61,36,22,5
"Are G",10/25/2014,"La Pampa Steak House",18,11,7,3
adam19630...,10/20/2014,"La Pampa Steak House",44,21,29,3
macdean69,10/20/2014,"La Pampa Steak House",26,17,14,3
Travel_20...,10/19/2014,"La Pampa Steak House",16,8,20,5
"Julia H",10/7/2014,"La Pampa Steak House",1,0,0,5
"Teddie H",10/5/2014,"La Pampa Steak House",9,5,0,4
Chriso-No...,9/6/2014,"La Pampa Steak House",8,6,1,4
ViennaLVa...,9/2/2014,"La Pampa Steak House",80,30,51,4
"Mona M",8/20/2014,"La Pampa Steak House",9,5,7,2
Kyjanka,8/17/2014,"La Pampa Steak House",113,50,107,5
"D K",8/10/2014,"La Pampa Steak House",35,14,6,4
Stehell,8/2/2014,"La Pampa Steak House",53,29,7,3
"Kari Anne...",7/31/2014,"La Pampa Steak House",1,0,1,2
agakonkol,7/31/2014,"La Pampa Steak House",6,3,5,4
"Ann O",7/27/2014,"La Pampa Steak House",3,0,1,5
abtbStock...,7/25/2014,"La Pampa Steak House",40,20,12,5
"jjg j",7/20/2014,"La Pampa Steak House",86,59,12,4
HeidiKatr...,7/15/2014,"La Pampa Steak House",6,6,2,3
"Elin A",7/12/2014,"La Pampa Steak House",6,4,2,5
"Szymon S",7/10/2014,"La Pampa Steak House",4,0,1,5
NinaPiace...,7/1/2014,"La Pampa Steak House",44,16,25,4
USajewicz...,6/17/2014,"La Pampa Steak House",23,15,20,5
PaolaGian...,6/13/2014,"La Pampa Steak House",93,74,60,4
Gry-Wench...,5/18/2014,"La Pampa Steak House",43,29,12,5
Krisvenas,5/5/2014,"La Pampa Steak House",3,3,4,4
"Kai B",4/28/2014,"La Pampa Steak House",1,0,0,5
"Hakon A",4/17/2014,"La Pampa Steak House",1,0,0,4
VidarMe,4/16/2014,"La Pampa Steak House",14,6,9,5
DarkMike7...,4/13/2014,"La Pampa Steak House",27,10,7,4
hildeskov...,4/12/2014,"La Pampa Steak House",85,46,18,4
Totraveli...,3/21/2014,"La Pampa Steak House",6,0,1,5
"Maciej B",3/1/2014,"La Pampa Steak House",4,3,2,4
stevenbaz1968,11/12/2015,"Pod Lososiem Restaurant",1,0,0,5
"Mirela M. M",11/5/2015,"Pod Lososiem Restaurant",1,0,0,5
"Benedikt B",10/22/2015,"Pod Lososiem Restaurant",9,8,2,5
jojimbo,10/6/2015,"Pod Lososiem Restaurant",182,95,101,4
2013AARP,10/5/2015,"Pod Lososiem Restaurant",13,4,2,5
MarkLomma,9/22/2015,"Pod Lososiem Restaurant",7,7,3,4
Norwegianlight72,9/3/2015,"Pod Lososiem Restaurant",4,3,1,4
Tubooh,8/18/2015,"Pod Lososiem Restaurant",12,3,9,5
EirinLZ,8/15/2015,"Pod Lososiem Restaurant",17,14,10,4
"Minna T",8/4/2015,"Pod Lososiem Restaurant",7,4,4,5
818larsb,7/24/2015,"Pod Lososiem Restaurant",5,4,1,4
tombat,7/11/2015,"Pod Lososiem Restaurant",34,12,20,5
"Jesper W",7/8/2015,"Pod Lososiem Restaurant",5,3,0,4
"Dave T",7/2/2015,"Pod Lososiem Restaurant",17,14,0,5
thomasvaer,6/26/2015,"Pod Lososiem Restaurant",25,19,4,4
banjokatt,6/22/2015,"Pod Lososiem Restaurant",16,3,11,2
"Anne V",6/21/2015,"Pod Lososiem Restaurant",7,5,1,4
TomekJD,5/28/2015,"Pod Lososiem Restaurant",37,23,6,5
MargosiaPL,5/14/2015,"Pod Lososiem Restaurant",17,3,18,5
"Frode B",5/2/2015,"Pod Lososiem Restaurant",1,0,0,5
Elivth,4/19/2015,"Pod Lososiem Restaurant",16,4,16,5
WillBill55,3/11/2015,"Pod Lososiem Restaurant",166,45,67,4
"Celine B",2/27/2015,"Pod Lososiem Restaurant",1,0,0,5
Malin369,2/17/2015,"Pod Lososiem Restaurant",10,7,3,5
sfcarl,1/31/2015,"Pod Lososiem Restaurant",29,14,10,4
Hahhyn,12/29/2014,"Pod Lososiem Restaurant",2,0,0,4
"Susanne S",12/14/2014,"Pod Lososiem Restaurant",7,7,2,3
william2905,11/18/2014,"Pod Lososiem Restaurant",21,15,11,4
"Debby S",11/17/2014,"Pod Lososiem Restaurant",3,0,1,1
"Wojtek M",11/15/2014,"Pod Lososiem Restaurant",5,0,4,5
IvarE35,10/31/2014,"Pod Lososiem Restaurant",35,18,8,5
"sarah j",10/26/2014,"Pod Lososiem Restaurant",19,18,18,5
S_PWilmington_Kent,10/24/2014,"Pod Lososiem Restaurant",28,7,19,5
"Warren H",10/15/2014,"Pod Lososiem Restaurant",21,8,15,5
"Valery S",9/15/2014,"Pod Lososiem Restaurant",75,59,28,3
BethanyLincs,9/14/2014,"Pod Lososiem Restaurant",25,14,11,4
"Robert K",8/25/2014,"Pod Lososiem Restaurant",16,4,11,3
Jilllian,8/25/2014,"Pod Lososiem Restaurant",650,466,347,3
"Jim T",7/23/2014,"Pod Lososiem Restaurant",33,9,14,5
Rick049,6/29/2014,"Pod Lososiem Restaurant",418,175,435,5
"Stian E",5/28/2014,"Pod Lososiem Restaurant",4,4,1,4
n_wiedenhof,5/28/2014,"Pod Lososiem Restaurant",202,96,97,4
EileenD3,4/12/2014,"Pod Lososiem Restaurant",7,6,5,4
m_oto_res,4/6/2014,"Pod Lososiem Restaurant",20,17,5,4
"Jouni V",4/3/2014,"Pod Lososiem Restaurant",80,64,46,4
Stia1,3/10/2014,"Pod Lososiem Restaurant",2,0,1,5
janeigi,11/21/2012,"Pod Lososiem Restaurant",18,13,17,2
"Marco H",10/12/2012,"Pod Lososiem Restaurant",254,179,146,5
"Rita P",10/10/2012,"Pod Lososiem Restaurant",61,33,40,5
julie60,10/7/2012,"Pod Lososiem Restaurant",173,94,86,5
Late-Day-Traveller,8/4/2012,"Pod Lososiem Restaurant",199,100,76,5
Ptctrvler,5/7/2012,"Pod Lososiem Restaurant",8,0,4,5
natoshka,5/6/2012,"Pod Lososiem Restaurant",4,3,0,5
MarkMonkey,4/24/2012,"Pod Lososiem Restaurant",22,5,6,4
FinnFlying,4/16/2012,"Pod Lososiem Restaurant",79,45,56,4
Anna_France-Poland,2/26/2012,"Pod Lososiem Restaurant",16,9,8,3
tmsglc,2/17/2012,"Pod Lososiem Restaurant",125,61,56,4
BulldogGdansk,12/7/2011,"Pod Lososiem Restaurant",81,34,26,3
PedroJK,11/2/2011,"Pod Lososiem Restaurant",34,16,35,4
"Edward T",9/29/2011,"Pod Lososiem Restaurant",102,19,101,3
Marek17,8/22/2011,"Pod Lososiem Restaurant",15,7,24,5
FinlandTimo,8/7/2011,"Pod Lososiem Restaurant",163,131,77,5
beatawilkins,7/27/2011,"Pod Lososiem Restaurant",3,0,2,5
GoonGloop,7/24/2011,"Pod Lososiem Restaurant",138,123,66,3
Gresk,7/21/2011,"Pod Lososiem Restaurant",66,27,57,1
JenniferManchester,3/28/2011,"Pod Lososiem Restaurant",26,11,13,5
justys-a,11/30/2010,"Pod Lososiem Restaurant",1,0,0,5
"Arne G",10/29/2015,"Pod Lososiem Restaurant",19,13,1,5
figgeVell...,10/29/2015,"Pod Lososiem Restaurant",74,34,20,5
"Anna K",10/29/2015,"Pod Lososiem Restaurant",6,6,0,3
mariuszon,10/22/2015,"Pod Lososiem Restaurant",102,42,5,5
"Trude B",10/15/2015,"Pod Lososiem Restaurant",33,27,6,4
"Sol G",10/10/2015,"Pod Lososiem Restaurant",8,3,4,5
DDM66,10/1/2015,"Pod Lososiem Restaurant",59,29,4,5
joergense...,9/30/2015,"Pod Lososiem Restaurant",11,6,7,2
AstridLan...,9/22/2015,"Pod Lososiem Restaurant",15,4,10,5
"Dieter K",9/16/2015,"Pod Lososiem Restaurant",46,18,35,4
especiall...,9/16/2015,"Pod Lososiem Restaurant",234,61,77,2
cynthia76,9/15/2015,"Pod Lososiem Restaurant",73,46,48,5
Norbert19...,8/18/2015,"Pod Lososiem Restaurant",42,19,68,1
"Marek P",8/17/2015,"Pod Lososiem Restaurant",14,3,10,4
"Beata R",7/31/2015,"Pod Lososiem Restaurant",15,8,1,4
Filmes,7/26/2015,"Pod Lososiem Restaurant",14,7,3,4
"Elena L",7/21/2015,"Pod Lososiem Restaurant",2,0,2,2
Wrmbdmpfl,7/21/2015,"Pod Lososiem Restaurant",29,24,2,5
Animatze,7/20/2015,"Pod Lososiem Restaurant",12,6,4,5
giannigia...,7/18/2015,"Pod Lososiem Restaurant",10,5,3,4
Anne_Mari...,7/15/2015,"Pod Lososiem Restaurant",9,3,0,4
solveig25...,7/11/2015,"Pod Lososiem Restaurant",2,0,0,5
Janemus,7/1/2015,"Pod Lososiem Restaurant",2,0,0,3
Samson01...,6/28/2015,"Pod Lososiem Restaurant",108,55,70,4
TrineIS,6/25/2015,"Pod Lososiem Restaurant",30,10,12,3
Kal2304,6/24/2015,"Pod Lososiem Restaurant",6,6,0,3
agusiaww0...,6/9/2015,"Pod Lososiem Restaurant",22,8,9,5
"Marek R",5/31/2015,"Pod Lososiem Restaurant",6,0,1,5
Groenlie,5/15/2015,"Pod Lososiem Restaurant",8,6,0,4
Shebbas,5/2/2015,"Pod Lososiem Restaurant",110,61,36,4
agusiaww0...,3/27/2015,"Pod Lososiem Restaurant",22,8,9,5
Dukege,2/23/2015,"Pod Lososiem Restaurant",120,87,29,4
"Ernst H",2/8/2015,"Pod Lososiem Restaurant",86,24,36,4
"eivind p",12/28/2014,"Pod Lososiem Restaurant",11,10,13,5
Denergrei,12/4/2014,"Pod Lososiem Restaurant",31,24,7,3
2014Eva,12/2/2014,"Pod Lososiem Restaurant",82,43,9,5
"Thorn H",11/15/2014,"Pod Lososiem Restaurant",11,5,3,5
drstevie...,11/11/2014,"Pod Lososiem Restaurant",24,24,14,5
Julesbrod...,10/30/2014,"Pod Lososiem Restaurant",211,71,119,4
Roy-Nord,10/4/2014,"Pod Lososiem Restaurant",14,6,5,5
"Merete R",10/2/2014,"Pod Lososiem Restaurant",4,4,1,1
Elisabeth...,9/22/2014,"Pod Lososiem Restaurant",20,11,4,5
"Stefano P",8/24/2014,"Pod Lososiem Restaurant",84,68,46,3
Sebastian...,8/16/2014,"Pod Lososiem Restaurant",22,8,16,3
"Julie V",7/26/2014,"Pod Lososiem Restaurant",4,3,0,5
Rlhammar,7/17/2014,"Pod Lososiem Restaurant",44,23,12,5
"Kari S",7/2/2014,"Pod Lososiem Restaurant",124,89,25,4
poseidon1...,6/9/2014,"Pod Lososiem Restaurant",109,66,47,2
"pietro r",6/9/2014,"Pod Lososiem Restaurant",652,242,223,5
Yosef_Vis...,5/31/2014,"Pod Lososiem Restaurant",53,32,28,5
David_P_S...,5/21/2014,"Pod Lososiem Restaurant",101,76,38,5
Alyshaeh,4/17/2014,"Pod Lososiem Restaurant",5,3,8,5
Kari-Brit...,3/30/2014,"Pod Lososiem Restaurant",2,0,1,4
Gunvor_og...,2/24/2014,"Pod Lososiem Restaurant",4,3,3,5
Joa77,2/23/2014,"Pod Lososiem Restaurant",8,6,4,5
ChulaNoru...,2/18/2014,"Pod Lososiem Restaurant",15,7,5,5
"Benotto G",2/16/2014,"Pod Lososiem Restaurant",4,4,2,5
simonebig...,1/3/2014,"Pod Lososiem Restaurant",46,38,25,5
M0rganLil...,12/8/2012,"Pod Lososiem Restaurant",62,40,15,4
cancerfis...,12/2/2012,"Pod Lososiem Restaurant",38,17,20,3
Soracte,10/2/2012,"Pod Lososiem Restaurant",491,257,256,4
B0d1113,9/16/2012,"Pod Lososiem Restaurant",7,6,8,2
"raf d",7/17/2012,"Pod Lososiem Restaurant",1,0,4,2
"Marcin P",4/23/2012,"Pod Lososiem Restaurant",3,0,2,5
Bredo47,10/23/2011,"Pod Lososiem Restaurant",13,9,9,3
wykjx,8/26/2011,"Pod Lososiem Restaurant",24,16,9,5
andreafer...,8/17/2011,"Pod Lososiem Restaurant",6,0,5,5
luckb,3/25/2011,"Pod Lososiem Restaurant",32,20,18,4
gruszczyc...,2/13/2011,"Pod Lososiem Restaurant",7,3,6,5
secondspa...,9/3/2010,"Pod Lososiem Restaurant",31,16,11,4
"Les C",11/12/2015,"Winne Grono Restaurant",2,0,0,5
jorgen_lohndorf,11/12/2015,"Winne Grono Restaurant",4,3,1,4
"Jerzy A",11/15/2015,"Winne Grono Restaurant",13,12,5,4
"Paulina L",11/12/2015,"Winne Grono Restaurant",1,0,1,5
Michalina...,11/5/2015,"Winne Grono Restaurant",17,13,2,4
carlolaos...,10/22/2015,"Winne Grono Restaurant",1,0,0,5
"Beata N",10/13/2015,"Winne Grono Restaurant",1,0,1,5
"Sandra P",10/4/2015,"Winne Grono Restaurant",1,0,0,5
Malwina_W...,9/27/2015,"Winne Grono Restaurant",1,0,0,5
"Jadzia N",9/20/2015,"Winne Grono Restaurant",33,22,24,4
Tornado0963,10/11/2015,"P&M Pasta and More",189,91,76,5
radar20152015,9/11/2015,"P&M Pasta and More",9,9,3,4
"Franziska E",8/14/2015,"P&M Pasta and More",18,13,6,5
"Atle O",7/31/2015,"P&M Pasta and More",1,0,0,5
Giu1644,7/30/2015,"P&M Pasta and More",5,3,0,3
sonuuuq,6/20/2015,"P&M Pasta and More",4,4,0,5
"Matt H",5/19/2015,"P&M Pasta and More",103,29,30,5
"Gepetto C",2/6/2015,"P&M Pasta and More",3,3,2,5
"Thomas B",10/25/2014,"P&M Pasta and More",10,8,18,3
PaulFinland,10/19/2014,"P&M Pasta and More",55,23,19,4
Lukakonk,10/8/2014,"P&M Pasta and More",24,15,10,4
elkabelka,9/7/2014,"P&M Pasta and More",173,105,106,2
briard1,8/22/2014,"P&M Pasta and More",24,14,11,5
Tonemer,7/13/2014,"P&M Pasta and More",1,0,0,5
"Pia S",7/6/2014,"P&M Pasta and More",1,0,0,5
"thorbarry .",6/25/2014,"P&M Pasta and More",5,4,3,5
Elmira23,9/29/2015,"P&M Pasta and More",66,36,11,5
sofieliza...,9/15/2015,"P&M Pasta and More",6,6,0,5
"Antonio F",8/30/2015,"P&M Pasta and More",146,130,36,4
Photograp...,8/23/2015,"P&M Pasta and More",74,45,21,4
"Patrick Q",8/17/2015,"P&M Pasta and More",1,0,0,1
"Daniel W",8/15/2015,"P&M Pasta and More",1,0,0,1
"Micha B",8/9/2015,"P&M Pasta and More",2,0,0,4
pawelacb,8/5/2015,"P&M Pasta and More",6,4,4,5
Pakul79,8/3/2015,"P&M Pasta and More",3,0,0,5
"Wanda L",7/30/2015,"P&M Pasta and More",2,0,0,5
"Lovisa V",7/22/2015,"P&M Pasta and More",1,0,0,4
Kristoffe...,7/18/2015,"P&M Pasta and More",6,0,1,5
Pawlikowa,7/11/2015,"P&M Pasta and More",13,9,2,5
Annomon,7/6/2015,"P&M Pasta and More",26,21,9,4
Joanna_Po...,4/28/2015,"P&M Pasta and More",13,10,2,5
"Edyta S",4/18/2015,"P&M Pasta and More",96,70,18,3
pmalina6,11/12/2014,"P&M Pasta and More",23,17,9,5
Krystyna...,10/28/2014,"P&M Pasta and More",1,0,0,5
Wladyslaw...,10/17/2014,"P&M Pasta and More",1,0,0,5
Karolina...,10/4/2014,"P&M Pasta and More",19,12,4,3
Jean-Marc...,10/3/2014,"P&M Pasta and More",15,12,7,3
"Wojtek O",9/10/2014,"P&M Pasta and More",6,6,2,5
Krzysztof...,9/9/2014,"P&M Pasta and More",12,10,0,5
dermitohn...,9/7/2014,"P&M Pasta and More",42,7,36,5
TMONTANAS...,9/4/2014,"P&M Pasta and More",1,0,1,5
"Samuel P",8/24/2014,"P&M Pasta and More",27,8,5,4
ElysaLove,8/23/2014,"P&M Pasta and More",52,14,11,5
sirtomask...,8/10/2014,"P&M Pasta and More",1,0,1,5
Karolina...,7/22/2014,"P&M Pasta and More",1,0,1,5
Niinacarina,8/20/2015,Bioway,7,5,2,5
"Yanina N",8/3/2015,Bioway,1,0,0,5
Pisec,8/3/2015,Bioway,2,0,0,5
Peter_Palmquist,7/29/2015,Bioway,2,0,0,5
mllefluoxetine,7/25/2015,Bioway,12,9,3,4
BlackKyle,7/21/2015,Bioway,51,14,19,4
"Muslum K",6/19/2015,Bioway,3,0,0,5
posejdon12345,4/18/2015,Bioway,105,14,54,3
freakmathers,4/11/2015,Bioway,18,3,22,5
"John T",2/9/2015,Bioway,12,5,3,5
jd9UK,11/30/2014,Bioway,66,11,40,4
tomtomnor,10/12/2014,Bioway,151,87,53,4
"Ewa X",8/27/2014,Bioway,18,15,14,5
"Jan P",8/8/2014,Bioway,3,0,2,3
Zaxaar,11/13/2015,Bioway,20,10,5,4
m7o,10/29/2015,Bioway,20,13,4,5
kaja275,9/27/2015,Bioway,15,14,2,4
"Monika L",9/20/2015,Bioway,10,9,0,5
"Pawe B",9/17/2015,Bioway,44,42,4,4
Karolina...,9/4/2015,Bioway,9,4,0,4
paciuffo,9/1/2015,Bioway,41,19,9,4
"Aneta B",8/12/2015,Bioway,5,5,1,5
podroznic...,7/23/2015,Bioway,38,12,8,4
Kallveris,7/12/2015,Bioway,6,4,1,3
macdrolas,5/25/2015,Bioway,57,39,23,3
unatania,4/11/2015,Bioway,96,60,18,5
"Szymon S",4/6/2015,Bioway,19,5,11,4
...,3/11/2015,Bioway,33,30,15,4
rafa_3236,3/1/2015,Bioway,47,29,15,4
merol777,2/20/2015,Bioway,386,155,140,4
hristo99,1/8/2015,Bioway,180,62,128,4
Ilasbel,8/25/2014,Bioway,9,7,1,5
reviri,6/4/2014,Bioway,27,23,3,5
Patrycja...,4/7/2014,Bioway,26,20,26,5
nitek79,2/23/2014,Bioway,57,24,29,5
AMBERGALLERY,11/12/2015,"Gdanski Bowke",34,16,13,5
"David B",10/11/2015,"Gdanski Bowke",26,12,18,3
"Ania D",10/11/2015,"Gdanski Bowke",1,0,1,5
travelbhatia,10/9/2015,"Gdanski Bowke",29,12,10,4
BramborowyKnedlik,9/28/2015,"Gdanski Bowke",25,10,3,5
NormBC,9/25/2015,"Gdanski Bowke",198,91,108,4
"Rory M",9/25/2015,"Gdanski Bowke",2,0,0,5
StroMa_619,9/23/2015,"Gdanski Bowke",6,4,0,5
designminkey,9/14/2015,"Gdanski Bowke",73,36,35,4
fsax,9/1/2015,"Gdanski Bowke",59,34,42,4
"Adina M",8/27/2015,"Gdanski Bowke",12,8,1,5
langholm,8/26/2015,"Gdanski Bowke",19,11,5,4
"Catherine F",8/25/2015,"Gdanski Bowke",12,4,9,4
JusticiaInfinita,8/21/2015,"Gdanski Bowke",108,45,70,5
Tubooh,8/18/2015,"Gdanski Bowke",12,3,9,5
"Hanna D",8/15/2015,"Gdanski Bowke",31,28,21,5
"Yuliya F",8/14/2015,"Gdanski Bowke",14,5,2,3
"Jouni L",7/28/2015,"Gdanski Bowke",104,41,51,5
Gian81_1,7/22/2015,"Gdanski Bowke",105,80,52,4
BobBK9,7/20/2015,"Gdanski Bowke",35,26,11,4
Eskog,7/12/2015,"Gdanski Bowke",127,92,99,3
ElisaPM,6/29/2015,"Gdanski Bowke",15,11,10,5
misterig,6/24/2015,"Gdanski Bowke",230,116,202,3
HandyAndyLondon_UK,6/23/2015,"Gdanski Bowke",442,315,155,4
"Frank M",6/22/2015,"Gdanski Bowke",98,67,48,4
jujitsu77,6/22/2015,"Gdanski Bowke",360,335,188,4
Cookiesmith56,6/6/2015,"Gdanski Bowke",102,41,47,5
"Theresa R",6/5/2015,"Gdanski Bowke",2,0,6,1
buddy87,6/2/2015,"Gdanski Bowke",24,10,3,2
carpip186346,5/31/2015,"Gdanski Bowke",30,21,16,4
"Jacek T",5/31/2015,"Gdanski Bowke",12,10,4,4
v700,5/26/2015,"Gdanski Bowke",32,14,26,4
"Maarit S",5/24/2015,"Gdanski Bowke",20,17,4,5
DrVetticus,5/21/2015,"Gdanski Bowke",16,5,14,5
THREOslo,5/17/2015,"Gdanski Bowke",135,72,82,4
nisbet45,5/16/2015,"Gdanski Bowke",14,8,17,5
kippen2,5/6/2015,"Gdanski Bowke",18,5,9,5
"Asgeir A",4/25/2015,"Gdanski Bowke",7,5,1,5
"mark b",4/24/2015,"Gdanski Bowke",8,6,0,4
Kushnarova,4/4/2015,"Gdanski Bowke",52,24,39,4
TheChief,3/25/2015,"Gdanski Bowke",58,22,39,3
"Mandy N",3/22/2015,"Gdanski Bowke",23,13,18,5
"Paul T",3/20/2015,"Gdanski Bowke",2,0,0,5
Clairemorris,3/16/2015,"Gdanski Bowke",33,19,10,5
quickstep09,2/26/2015,"Gdanski Bowke",27,3,22,4
"Alan D",2/24/2015,"Gdanski Bowke",147,104,90,5
Meet-the-Furkids,2/6/2015,"Gdanski Bowke",57,14,68,4
Shosanna,2/2/2015,"Gdanski Bowke",2,0,1,4
tiaNorway,2/1/2015,"Gdanski Bowke",94,49,46,4
iinak2015,1/18/2015,"Gdanski Bowke",6,5,1,4
Piercl,1/14/2015,"Gdanski Bowke",27,10,14,5
"Johan E",1/3/2015,"Gdanski Bowke",13,8,5,4
AndisMoss,12/18/2014,"Gdanski Bowke",31,8,19,5
Trondoc,11/24/2014,"Gdanski Bowke",221,72,75,4
"tony w",11/23/2014,"Gdanski Bowke",56,33,28,3
oollusia,11/22/2014,"Gdanski Bowke",13,6,8,5
Razokadam,11/20/2014,"Gdanski Bowke",35,13,19,5
Wallis145,11/3/2014,"Gdanski Bowke",23,10,9,5
Joivha,10/22/2014,"Gdanski Bowke",32,18,16,4
ModeCoral,10/14/2014,"Gdanski Bowke",39,31,14,4
NYC1010,10/7/2014,"Gdanski Bowke",9,7,1,5
ID576207,10/7/2014,"Gdanski Bowke",69,40,46,5
Leon043,10/4/2014,"Gdanski Bowke",141,70,247,4
bougainville30a,9/4/2014,"Gdanski Bowke",97,17,79,5
"Jon R",8/31/2014,"Gdanski Bowke",58,13,17,4
"Beata M",8/20/2014,"Gdanski Bowke",392,285,156,4
"Mina P",7/27/2014,"Gdanski Bowke",231,36,159,4
tgseaver,7/3/2014,"Gdanski Bowke",2,0,0,5
"Tony H",6/30/2014,"Gdanski Bowke",68,46,29,3
"Stephen C",5/24/2014,"Gdanski Bowke",83,51,45,5
ClaraG83,5/8/2014,"Gdanski Bowke",28,19,13,4
StianD85,5/3/2014,"Gdanski Bowke",27,11,7,2
Baksetesjaforen,4/28/2014,"Gdanski Bowke",18,8,46,5
tassieBerlin,4/23/2014,"Gdanski Bowke",76,51,31,4
zeyok,4/19/2014,"Gdanski Bowke",1,0,1,4
gabbyb_11,4/14/2014,"Gdanski Bowke",11,7,5,4
Ndowsi,3/25/2014,"Gdanski Bowke",33,15,30,5
meacey,2/9/2014,"Gdanski Bowke",80,53,47,5
"Olga S",2/8/2014,"Gdanski Bowke",14,12,7,5
Ato-81,1/20/2014,"Gdanski Bowke",100,63,77,5
"Baiba V",1/3/2014,"Gdanski Bowke",1,0,0,5
Ciurka,9/27/2012,"Gdanski Bowke",73,25,21,5
agacioreq,11/15/2015,"Gdanski Bowke",1,0,1,5
"Control P...",11/13/2015,"Gdanski Bowke",1,0,0,5
"Stian S",10/29/2015,"Gdanski Bowke",47,12,16,3
Mornajenz,10/29/2015,"Gdanski Bowke",17,4,3,2
"Rafa M",10/29/2015,"Gdanski Bowke",1,0,0,5
45anetap,10/15/2015,"Gdanski Bowke",21,19,4,4
"Ewelina K",10/13/2015,"Gdanski Bowke",1,0,0,1
Livval,10/10/2015,"Gdanski Bowke",1,0,0,4
"Henk t",10/6/2015,"Gdanski Bowke",65,22,23,4
"Anna S",9/30/2015,"Gdanski Bowke",17,15,12,4
Birgitte...,9/28/2015,"Gdanski Bowke",5,0,2,4
GretheHor...,9/26/2015,"Gdanski Bowke",7,4,8,3
"Linda M",9/26/2015,"Gdanski Bowke",2,0,0,3
alled2015,9/25/2015,"Gdanski Bowke",12,5,4,3
Karolina...,9/21/2015,"Gdanski Bowke",56,30,12,3
Giovanni...,9/20/2015,"Gdanski Bowke",241,215,96,4
"Marko V",9/20/2015,"Gdanski Bowke",10,8,0,4
m7o,9/19/2015,"Gdanski Bowke",20,13,4,3
HGM006,9/17/2015,"Gdanski Bowke",175,24,112,3
"Geir S",9/13/2015,"Gdanski Bowke",5,5,2,4
Karolina...,9/10/2015,"Gdanski Bowke",25,23,6,4
692015,9/10/2015,"Gdanski Bowke",1,0,0,4
"Enzo Z",9/9/2015,"Gdanski Bowke",173,117,53,4
"david v",9/5/2015,"Gdanski Bowke",8,3,1,4
"Huong N",9/3/2015,"Gdanski Bowke",1,0,0,5
"FREDDY F",9/3/2015,"Gdanski Bowke",35,21,10,3
Dorianaga,8/29/2015,"Gdanski Bowke",5,5,0,5
"Nancy A",8/28/2015,"Gdanski Bowke",2,0,0,5
"Wenche M",8/28/2015,"Gdanski Bowke",2,0,0,5
Emtis,8/25/2015,"Gdanski Bowke",53,35,12,4
eivind243,8/21/2015,"Gdanski Bowke",2,0,1,3
Krzysztof...,8/20/2015,"Gdanski Bowke",6,6,4,4
"Andrzej O",8/20/2015,"Gdanski Bowke",10,0,2,1
EDYTA123,8/18/2015,"Gdanski Bowke",45,13,84,5
"Corinne J",8/3/2015,"Gdanski Bowke",18,11,2,4
Kristina...,8/2/2015,"Gdanski Bowke",41,28,5,2
Catta50,8/1/2015,"Gdanski Bowke",10,0,10,5
"Marcel I",7/31/2015,"Gdanski Bowke",187,84,60,5
"Marc S",7/28/2015,"Gdanski Bowke",242,151,43,4
rheinmose...,7/24/2015,"Gdanski Bowke",32,18,31,1
Nemezis66,7/23/2015,"Gdanski Bowke",83,30,19,5
"imimap .",7/21/2015,"Gdanski Bowke",6,6,5,4
"Thomas P",7/18/2015,"Gdanski Bowke",9,8,0,3
st_zalesn...,7/17/2015,"Gdanski Bowke",6,4,2,4
Ted275,7/16/2015,"Gdanski Bowke",3,0,1,4
reisegale...,7/13/2015,"Gdanski Bowke",4,3,1,1
"Niclas O",7/13/2015,"Gdanski Bowke",4,4,0,5
"Ana M",7/10/2015,"Gdanski Bowke",73,8,15,4
Bally12,6/26/2015,"Gdanski Bowke",44,9,26,4
"Lisa F",6/23/2015,"Gdanski Bowke",7,3,3,5
19Jones75,6/21/2015,"Gdanski Bowke",3,0,1,3
"Sigmund M",6/21/2015,"Gdanski Bowke",10,4,4,4
GerdundTi...,6/16/2015,"Gdanski Bowke",14,3,1,3
"Eirik T",6/11/2015,"Gdanski Bowke",53,21,14,4
Piotr_M_W,6/2/2015,"Gdanski Bowke",14,8,0,5
Kari-Mett...,5/24/2015,"Gdanski Bowke",22,10,3,4
"Andreas S",5/22/2015,"Gdanski Bowke",145,51,44,4
"Alexey B",5/21/2015,"Gdanski Bowke",75,35,16,4
vsk24,5/21/2015,"Gdanski Bowke",107,27,37,4
Fabrizio...,5/20/2015,"Gdanski Bowke",25,21,4,5
"Bard A",5/18/2015,"Gdanski Bowke",46,29,5,3
